model	language	task	perturbation	probing_location	dev_acc	test_acc	probing_location_better
mBERT	Latvian	gender_verb	mBERT-rand-lc-3	last	60.35	62.65	True
mBERT	Latvian	number_adj	mBERT-lc-1	last	92.8	88.9	True
mBERT	Latvian	number_adj	mBERT-lc-2	last	92.9	91.65	True
mBERT	Latvian	number_adj	mBERT-rand-lc-2	last	77.25	77.85	True
mBERT	Latvian	number_adj	mBERT-rand-lc-3	last	75.95	76.6	True
mBERT	Latvian	number_verb	mBERT-lc-1	last	92.7	90.65	True
mBERT	Latvian	number_verb	mBERT-lc-2	last	89.65	89.2	True
mBERT	Latvian	number_verb	mBERT-rand-lc-2	last	74.7	67.75	True
mBERT	Latvian	number_verb	mBERT-rand-lc-3	last	76.6	68.5	True
mBERT	Latvian	person_verb	mBERT-lc-1	last	95.87064676616916	85.77114427860697	True
mBERT	Latvian	person_verb	mBERT-lc-2	last	95.67164179104478	86.01990049751245	True
mBERT	Latvian	person_verb	mBERT-rand-lc-2	last	85.27363184079603	72.38805970149255	True
mBERT	Latvian	person_verb	mBERT-rand-lc-3	last	85.77114427860697	72.53731343283582	True
mBERT	Latvian	polarity_verb	mBERT-lc-1	last	94.45	94.1	True
mBERT	Latvian	polarity_verb	mBERT-lc-2	last	96.1	92.3	True
mBERT	Latvian	polarity_verb	mBERT-rand-lc-2	last	52.65	54.8	True
mBERT	Latvian	polarity_verb	mBERT-rand-lc-3	last	50.95	54.75	True
mBERT	Latvian	tense_verb	mBERT-lc-1	last	85.02487562189056	81.19402985074626	True
mBERT	Latvian	tense_verb	mBERT-lc-2	last	86.318407960199	79.70149253731343	True
mBERT	Latvian	tense_verb	mBERT-rand-lc-2	last	55.97014925373135	49.05472636815921	True
mBERT	Latvian	tense_verb	mBERT-rand-lc-3	last	57.06467661691541	50.79601990049751	True
mBERT	Latvian	verbform_verb	mBERT-lc-1	last	92.8	87.9	True
mBERT	Latvian	verbform_verb	mBERT-lc-2	last	89.45	86.35	True
mBERT	Latvian	verbform_verb	mBERT-rand-lc-2	last	60.55	52.8	True
mBERT	Latvian	verbform_verb	mBERT-rand-lc-3	last	57.85	52.15	True
mBERT	Latvian	voice_verb	mBERT-lc-1	last	95.8	93.0	True
mBERT	Latvian	voice_verb	mBERT-lc-2	last	95.35	92.6	True
mBERT	Latvian	voice_verb	mBERT-rand-lc-2	last	64.45	63.55	True
mBERT	Latvian	voice_verb	mBERT-rand-lc-3	last	66.55	61.25	True
mBERT	Lithuanian	case_noun	mBERT-lc-1	last	93.48039215686275	91.51960784313722	True
mBERT	Lithuanian	case_noun	mBERT-lc-2	last	91.27450980392155	91.7156862745098	True
mBERT	Lithuanian	case_noun	mBERT-rand-lc-2	last	66.12745098039215	63.676470588235304	True
mBERT	Lithuanian	case_noun	mBERT-rand-lc-3	last	63.72549019607844	61.7156862745098	True
mBERT	Lithuanian	gender_noun	mBERT-lc-1	last	86.1	84.05	True
mBERT	Lithuanian	gender_noun	mBERT-lc-2	last	83.25	85.5	True
mBERT	Lithuanian	gender_noun	mBERT-rand-lc-2	last	69.1	68.45	True
mBERT	Lithuanian	gender_noun	mBERT-rand-lc-3	last	69.35	67.1	True
mBERT	Lithuanian	number_noun	mBERT-lc-1	last	92.25	89.05	True
mBERT	Lithuanian	number_noun	mBERT-lc-2	last	92.55	88.1	True
mBERT	Lithuanian	number_noun	mBERT-rand-lc-2	last	80.1	79.25	True
mBERT	Lithuanian	number_noun	mBERT-rand-lc-3	last	78.4	79.45	True
mBERT	Lithuanian	number_verb	mBERT-lc-1	last	84.65	85.6	True
mBERT	Lithuanian	number_verb	mBERT-lc-2	last	77.9	80.55	True
mBERT	Lithuanian	number_verb	mBERT-rand-lc-2	last	68.2	71.9	True
mBERT	Lithuanian	number_verb	mBERT-rand-lc-3	last	70.05	73.7	True
mBERT	Norwegian_Bokmal	definite_adj	mBERT-lc-1	last	99.0	97.75	True
mBERT	Norwegian_Bokmal	definite_adj	mBERT-lc-2	last	97.15	97.3	True
mBERT	Norwegian_Bokmal	definite_adj	mBERT-rand-lc-2	last	95.5	96.5	True
mBERT	Norwegian_Bokmal	definite_adj	mBERT-rand-lc-3	last	95.5	96.5	True
mBERT	Norwegian_Bokmal	definite_noun	mBERT-lc-1	last	96.9	98.2	True
mBERT	Norwegian_Bokmal	definite_noun	mBERT-lc-2	last	96.15	97.4	True
mBERT	Norwegian_Bokmal	definite_noun	mBERT-rand-lc-2	last	81.65	79.75	True
mBERT	Norwegian_Bokmal	definite_noun	mBERT-rand-lc-3	last	81.4	80.9	True
mBERT	Norwegian_Bokmal	gender_noun	mBERT-lc-1	last	72.88557213930349	71.49253731343285	True
mBERT	Norwegian_Bokmal	gender_noun	mBERT-lc-2	last	70.29850746268656	70.59701492537314	True
mBERT	Norwegian_Bokmal	gender_noun	mBERT-rand-lc-2	last	59.1044776119403	59.60199004975124	True
mBERT	Norwegian_Bokmal	gender_noun	mBERT-rand-lc-3	last	60.59701492537314	61.69154228855721	True
mBERT	Norwegian_Bokmal	number_adj	mBERT-lc-1	last	93.1	91.9	True
mBERT	Norwegian_Bokmal	number_adj	mBERT-lc-2	last	94.4	91.05	True
mBERT	Norwegian_Bokmal	number_adj	mBERT-rand-lc-2	last	85.3	84.7	True
mBERT	Norwegian_Bokmal	number_adj	mBERT-rand-lc-3	last	85.5	84.5	True
mBERT	Norwegian_Bokmal	number_noun	mBERT-lc-1	last	92.05	93.35	True
mBERT	Norwegian_Bokmal	number_noun	mBERT-lc-2	last	92.1	92.25	True
mBERT	Norwegian_Bokmal	number_noun	mBERT-rand-lc-2	last	89.95	85.8	True
mBERT	Norwegian_Bokmal	number_noun	mBERT-rand-lc-3	last	89.55	85.4	True
mBERT	Norwegian_Bokmal	tense_verb	mBERT-lc-1	last	99.5	98.4	True
mBERT	Norwegian_Bokmal	tense_verb	mBERT-lc-2	last	99.5	98.35	True
mBERT	Norwegian_Bokmal	tense_verb	mBERT-rand-lc-2	last	99.0	99.0	True
mBERT	Norwegian_Bokmal	tense_verb	mBERT-rand-lc-3	last	99.0	99.0	True
mBERT	Norwegian_Bokmal	verbform_verb	mBERT-lc-1	last	94.12935323383087	93.48258706467664	True
mBERT	Norwegian_Bokmal	verbform_verb	mBERT-lc-2	last	93.8308457711443	92.53731343283582	True
mBERT	Norwegian_Bokmal	verbform_verb	mBERT-rand-lc-2	last	88.85572139303483	86.56716417910447	True
mBERT	Norwegian_Bokmal	verbform_verb	mBERT-rand-lc-3	last	87.81094527363184	86.61691542288557	True
mBERT	Norwegian_Nynorsk	definite_adj	mBERT-lc-1	last	98.95	96.1	True
mBERT	Norwegian_Nynorsk	definite_adj	mBERT-lc-2	last	96.35	95.3	True
mBERT	Norwegian_Nynorsk	definite_adj	mBERT-rand-lc-2	last	95.0	95.0	True
mBERT	Norwegian_Nynorsk	definite_adj	mBERT-rand-lc-3	last	95.0	95.0	True
mBERT	Norwegian_Nynorsk	definite_noun	mBERT-lc-1	last	99.15	96.85	True
mBERT	Norwegian_Nynorsk	definite_noun	mBERT-lc-2	last	98.45	98.4	True
mBERT	Norwegian_Nynorsk	definite_noun	mBERT-rand-lc-2	last	87.05	85.3	True
mBERT	Norwegian_Nynorsk	definite_noun	mBERT-rand-lc-3	last	86.05	86.3	True
mBERT	Norwegian_Nynorsk	gender_noun	mBERT-lc-1	last	78.45771144278606	78.55721393034825	True
mBERT	Norwegian_Nynorsk	gender_noun	mBERT-lc-2	last	78.40796019900498	80.19900497512438	True
mBERT	Norwegian_Nynorsk	gender_noun	mBERT-rand-lc-2	last	69.25373134328359	64.22885572139303	True
mBERT	Norwegian_Nynorsk	gender_noun	mBERT-rand-lc-3	last	69.1542288557214	64.92537313432835	True
mBERT	Norwegian_Nynorsk	number_adj	mBERT-lc-1	last	96.4	90.0	True
mBERT	Norwegian_Nynorsk	number_adj	mBERT-lc-2	last	94.55	89.35	True
mBERT	Norwegian_Nynorsk	number_adj	mBERT-rand-lc-2	last	92.15	85.55	True
mBERT	Norwegian_Nynorsk	number_adj	mBERT-rand-lc-3	last	91.95	84.5	True
mBERT	Norwegian_Nynorsk	number_noun	mBERT-lc-1	last	88.5	90.6	True
mBERT	Norwegian_Nynorsk	number_noun	mBERT-lc-2	last	86.7	87.5	True
mBERT	Norwegian_Nynorsk	number_noun	mBERT-rand-lc-2	last	78.25	80.6	True
mBERT	Norwegian_Nynorsk	number_noun	mBERT-rand-lc-3	last	78.25	81.6	True
mBERT	Norwegian_Nynorsk	tense_verb	mBERT-lc-1	last	94.65	91.6	True
mBERT	Norwegian_Nynorsk	tense_verb	mBERT-lc-2	last	94.4	92.1	True
mBERT	Norwegian_Nynorsk	tense_verb	mBERT-rand-lc-2	last	92.05	88.2	True
mBERT	Norwegian_Nynorsk	tense_verb	mBERT-rand-lc-3	last	90.75	89.7	True
mBERT	Norwegian_Nynorsk	verbform_verb	mBERT-lc-1	last	91.2	83.08457711442786	True
mBERT	Norwegian_Nynorsk	verbform_verb	mBERT-lc-2	last	88.95	79.55223880597015	True
mBERT	Norwegian_Nynorsk	verbform_verb	mBERT-rand-lc-2	last	76.8	68.2587064676617	True
mBERT	Norwegian_Nynorsk	verbform_verb	mBERT-rand-lc-3	last	76.25	67.81094527363184	True
mBERT	Persian	number_noun	mBERT-lc-1	last	91.25	91.2	True
mBERT	Persian	number_noun	mBERT-lc-2	last	90.1	89.95	True
mBERT	Persian	number_noun	mBERT-rand-lc-2	last	74.0	76.65	True
mBERT	Persian	number_noun	mBERT-rand-lc-3	last	72.55	77.55	True
mBERT	Polish	animacy_adj	mBERT-lc-1	last	84.2	88.9	True
mBERT	Polish	animacy_adj	mBERT-lc-2	last	83.05	87.05	True
mBERT	Polish	animacy_adj	mBERT-rand-lc-2	last	62.45	70.25	True
mBERT	Polish	animacy_adj	mBERT-rand-lc-3	last	61.55	68.75	True
mBERT	Polish	animacy_noun	mBERT-lc-1	last	76.85	75.67164179104478	True
mBERT	Polish	animacy_noun	mBERT-lc-2	last	73.6	72.93532338308458	True
mBERT	Polish	animacy_noun	mBERT-rand-lc-2	last	52.8	43.482587064676615	True
mBERT	Polish	animacy_noun	mBERT-rand-lc-3	last	46.85	44.67661691542288	True
mBERT	Polish	aspect_adj	mBERT-lc-1	last	83.95	86.05	True
mBERT	Polish	aspect_adj	mBERT-lc-2	last	86.05	86.1	True
mBERT	Polish	aspect_adj	mBERT-rand-lc-2	last	63.05	50.85	True
mBERT	Polish	aspect_adj	mBERT-rand-lc-3	last	61.0	52.3	True
mBERT	Polish	aspect_verb	mBERT-lc-1	last	80.5	80.3	True
mBERT	Polish	aspect_verb	mBERT-lc-2	last	75.55	78.15	True
mBERT	Polish	aspect_verb	mBERT-rand-lc-2	last	62.45	59.15	True
mBERT	Polish	aspect_verb	mBERT-rand-lc-3	last	63.25	60.45	True
mBERT	Polish	case_adj	mBERT-lc-1	last	94.45	88.65	True
mBERT	Polish	case_adj	mBERT-lc-2	last	93.9	86.55	True
mBERT	Polish	case_adj	mBERT-rand-lc-2	last	64.35	62.45	True
mBERT	Polish	case_adj	mBERT-rand-lc-3	last	66.05	62.95	True
mBERT	Polish	case_propn	mBERT-lc-1	last	82.82178217821782	83.3	True
mBERT	Polish	case_propn	mBERT-lc-2	last	79.15841584158416	80.5	True
mBERT	Polish	case_propn	mBERT-rand-lc-2	last	67.47524752475249	61.15	True
mBERT	Polish	case_propn	mBERT-rand-lc-3	last	64.85148514851485	64.15	True
mBERT	Polish	gender_adj	mBERT-lc-1	last	79.20398009950249	78.65671641791045	True
mBERT	Polish	gender_adj	mBERT-lc-2	last	77.2139303482587	76.91542288557214	True
mBERT	Polish	gender_adj	mBERT-rand-lc-2	last	74.67661691542288	72.58706467661692	True
mBERT	Polish	gender_adj	mBERT-rand-lc-3	last	73.98009950248756	72.6865671641791	True
mBERT	Polish	gender_noun	mBERT-lc-1	last	80.0	81.8407960199005	True
mBERT	Polish	gender_noun	mBERT-lc-2	last	79.70149253731344	81.74129353233829	True
mBERT	Polish	gender_noun	mBERT-rand-lc-2	last	65.67164179104476	63.482587064676615	True
mBERT	Polish	gender_noun	mBERT-rand-lc-3	last	63.98009950248756	62.43781094527363	True
mBERT	Polish	gender_propn	mBERT-lc-1	last	78.45771144278606	70.2	True
mBERT	Polish	gender_propn	mBERT-lc-2	last	75.82089552238806	67.95	True
mBERT	Polish	gender_propn	mBERT-rand-lc-2	last	59.800995024875625	55.1	True
mBERT	Polish	gender_propn	mBERT-rand-lc-3	last	59.90049751243781	56.3	True
mBERT	Polish	gender_verb	mBERT-lc-1	last	94.12935323383086	96.16915422885573	True
mBERT	Polish	gender_verb	mBERT-lc-2	last	93.93034825870647	95.62189054726369	True
mBERT	Polish	gender_verb	mBERT-rand-lc-2	last	92.63681592039799	95.5223880597015	True
mBERT	Polish	gender_verb	mBERT-rand-lc-3	last	93.28358208955223	94.27860696517413	True
mBERT	Polish	mood_verb	mBERT-lc-1	last	99.5	98.25	True
mBERT	Polish	mood_verb	mBERT-lc-2	last	97.6	96.75	True
mBERT	Polish	mood_verb	mBERT-rand-lc-2	last	91.35	85.55	True
mBERT	Polish	mood_verb	mBERT-rand-lc-3	last	92.3	89.75	True
mBERT	Polish	number_adj	mBERT-lc-1	last	97.6	95.5	True
mBERT	Polish	number_adj	mBERT-lc-2	last	95.7	92.65	True
mBERT	Polish	number_adj	mBERT-rand-lc-2	last	92.0	89.15	True
mBERT	Polish	number_adj	mBERT-rand-lc-3	last	92.0	88.95	True
mBERT	Polish	number_noun	mBERT-lc-1	last	90.5	90.6	True
mBERT	Polish	number_noun	mBERT-lc-2	last	90.25	88.35	True
mBERT	Polish	number_noun	mBERT-rand-lc-2	last	82.2	81.7	True
mBERT	Polish	number_noun	mBERT-rand-lc-3	last	81.05	79.3	True
mBERT	Polish	number_verb	mBERT-lc-1	last	97.55	98.45	True
mBERT	Polish	number_verb	mBERT-lc-2	last	98.55	97.4	True
mBERT	Polish	number_verb	mBERT-rand-lc-2	last	93.2	90.8	True
mBERT	Polish	number_verb	mBERT-rand-lc-3	last	93.25	91.05	True
mBERT	Polish	person_verb	mBERT-lc-1	last	99.00497512437812	99.0	True
mBERT	Polish	person_verb	mBERT-lc-2	last	98.45771144278606	97.05	True
mBERT	Polish	person_verb	mBERT-rand-lc-2	last	94.52736318407962	93.75	True
mBERT	Polish	person_verb	mBERT-rand-lc-3	last	95.37313432835822	94.0	True
mBERT	Polish	subgender_adj	mBERT-lc-1	last	89.0	88.0	True
mBERT	Polish	subgender_adj	mBERT-lc-2	last	86.65	82.95	True
mBERT	Polish	subgender_adj	mBERT-rand-lc-2	last	72.0	63.6	True
mBERT	Polish	subgender_adj	mBERT-rand-lc-3	last	69.2	66.6	True
mBERT	Polish	tense_verb	mBERT-lc-1	last	84.27860696517413	78.55	True
mBERT	Polish	tense_verb	mBERT-lc-2	last	83.98009950248756	79.6	True
mBERT	Polish	tense_verb	mBERT-rand-lc-2	last	65.27363184079601	62.05	True
mBERT	Polish	tense_verb	mBERT-rand-lc-3	last	66.06965174129354	63.45	True
mBERT	Polish	verbform_verb	mBERT-lc-1	last	89.75	87.97029702970296	True
mBERT	Polish	verbform_verb	mBERT-lc-2	last	89.75	89.25742574257426	True
mBERT	Polish	verbform_verb	mBERT-rand-lc-2	last	82.2	78.06930693069307	True
mBERT	Polish	verbform_verb	mBERT-rand-lc-3	last	81.9	78.31683168316832	True
mBERT	Polish	voice_adj	mBERT-lc-1	last	100.0	97.45	True
mBERT	Polish	voice_adj	mBERT-lc-2	last	99.0	96.4	True
mBERT	Polish	voice_adj	mBERT-rand-lc-2	last	69.05	59.95	True
mBERT	Polish	voice_adj	mBERT-rand-lc-3	last	69.0	59.75	True
mBERT	Portuguese	gender_noun	mBERT-lc-1	last	92.9	94.9	True
mBERT	Portuguese	gender_noun	mBERT-lc-2	last	90.25	92.85	True
mBERT	Portuguese	gender_noun	mBERT-rand-lc-2	last	75.3	72.15	True
mBERT	Portuguese	gender_noun	mBERT-rand-lc-3	last	75.05	70.3	True
mBERT	Portuguese	gender_propn	mBERT-lc-1	last	81.45	67.75	True
mBERT	Portuguese	gender_propn	mBERT-lc-2	last	76.65	66.4	True
mBERT	Portuguese	gender_propn	mBERT-rand-lc-2	last	71.6	59.0	True
mBERT	Portuguese	gender_propn	mBERT-rand-lc-3	last	70.75	60.2	True
mBERT	Portuguese	number_noun	mBERT-lc-1	last	100.0	97.9	True
mBERT	Portuguese	number_noun	mBERT-lc-2	last	100.0	98.0	True
mBERT	Portuguese	number_noun	mBERT-rand-lc-2	last	100.0	97.8	True
mBERT	Portuguese	number_noun	mBERT-rand-lc-3	last	99.8	98.0	True
mBERT	Portuguese	number_verb	mBERT-lc-1	last	98.5	98.5	True
mBERT	Portuguese	number_verb	mBERT-lc-2	last	99.0	99.5	True
mBERT	Portuguese	number_verb	mBERT-rand-lc-2	last	98.5	98.5	True
mBERT	Portuguese	number_verb	mBERT-rand-lc-3	last	98.5	98.5	True
mBERT	Romanian	definite_noun	mBERT-lc-1	last	99.0	94.8	True
mBERT	Romanian	definite_noun	mBERT-lc-2	last	98.15	92.7	True
mBERT	Romanian	definite_noun	mBERT-rand-lc-2	last	77.7	74.35	True
mBERT	Romanian	definite_noun	mBERT-rand-lc-3	last	77.65	74.85	True
mBERT	Romanian	gender_adj	mBERT-lc-1	last	99.0	97.0	True
mBERT	Romanian	gender_adj	mBERT-lc-2	last	98.6	96.95	True
mBERT	Romanian	gender_adj	mBERT-rand-lc-2	last	98.0	95.55	True
mBERT	Romanian	gender_adj	mBERT-rand-lc-3	last	98.5	96.3	True
mBERT	Romanian	gender_noun	mBERT-lc-1	last	93.4	93.75	True
mBERT	Romanian	gender_noun	mBERT-lc-2	last	93.6	92.25	True
mBERT	Romanian	gender_noun	mBERT-rand-lc-2	last	85.35	82.5	True
mBERT	Romanian	gender_noun	mBERT-rand-lc-3	last	87.45	82.8	True
mBERT	Romanian	mood_verb	mBERT-lc-1	last	83.68159203980099	80.34825870646767	True
mBERT	Romanian	mood_verb	mBERT-lc-2	last	80.69651741293532	79.10447761194031	True
mBERT	Romanian	mood_verb	mBERT-rand-lc-2	last	62.835820895522396	62.238805970149244	True
mBERT	Romanian	mood_verb	mBERT-rand-lc-3	last	62.38805970149254	61.89054726368158	True
mBERT	Romanian	number_adj	mBERT-lc-1	last	98.5	97.25	True
mBERT	Romanian	number_adj	mBERT-lc-2	last	98.5	97.55	True
mBERT	Romanian	number_adj	mBERT-rand-lc-2	last	94.0	96.4	True
mBERT	Romanian	number_adj	mBERT-rand-lc-3	last	94.0	96.45	True
mBERT	Romanian	number_noun	mBERT-lc-1	last	95.6	96.9	True
mBERT	Romanian	number_noun	mBERT-lc-2	last	95.7	95.85	True
mBERT	Romanian	number_noun	mBERT-rand-lc-2	last	81.8	83.0	True
mBERT	Romanian	number_noun	mBERT-rand-lc-3	last	82.45	83.0	True
mBERT	Romanian	number_verb	mBERT-lc-1	last	93.05	90.25	True
mBERT	Romanian	number_verb	mBERT-lc-2	last	93.25	88.8	True
mBERT	Romanian	number_verb	mBERT-rand-lc-2	last	71.55	68.4	True
mBERT	Romanian	number_verb	mBERT-rand-lc-3	last	71.45	68.7	True
mBERT	Romanian	person_verb	mBERT-lc-1	last	91.2	85.92039800995026	True
mBERT	Romanian	person_verb	mBERT-lc-2	last	91.3	85.62189054726366	True
mBERT	Romanian	person_verb	mBERT-rand-lc-2	last	81.05	83.68159203980102	True
mBERT	Romanian	person_verb	mBERT-rand-lc-3	last	81.1	83.28358208955224	True
mBERT	Romanian	tense_verb	mBERT-lc-1	last	93.26732673267327	89.3	True
mBERT	Romanian	tense_verb	mBERT-lc-2	last	90.2970297029703	84.3	True
mBERT	Romanian	tense_verb	mBERT-rand-lc-2	last	71.1881188118812	60.55	True
mBERT	Romanian	tense_verb	mBERT-rand-lc-3	last	71.18811881188118	62.35	True
mBERT	Romanian	verbform_verb	mBERT-lc-1	last	93.0	89.95	True
mBERT	Romanian	verbform_verb	mBERT-lc-2	last	93.0	90.3	True
mBERT	Romanian	verbform_verb	mBERT-rand-lc-2	last	73.05	69.45	True
mBERT	Romanian	verbform_verb	mBERT-rand-lc-3	last	70.1	68.85	True
mBERT	Russian	animacy_adj	mBERT-lc-1	last	92.4	92.0	True
mBERT	Russian	animacy_adj	mBERT-lc-2	last	87.9	89.75	True
mBERT	Russian	animacy_adj	mBERT-rand-lc-2	last	71.65	66.0	True
mBERT	Russian	animacy_adj	mBERT-rand-lc-3	last	72.0	65.75	True
mBERT	Russian	animacy_noun	mBERT-lc-1	last	89.6	85.4	True
mBERT	Russian	animacy_noun	mBERT-lc-2	last	86.1	80.95	True
mBERT	Russian	animacy_noun	mBERT-rand-lc-2	last	64.9	58.55	True
mBERT	Russian	animacy_noun	mBERT-rand-lc-3	last	65.1	55.5	True
mBERT	Russian	animacy_propn	mBERT-lc-1	last	92.85	88.9	True
mBERT	Russian	animacy_propn	mBERT-lc-2	last	90.15	85.95	True
mBERT	Russian	animacy_propn	mBERT-rand-lc-2	last	69.2	60.2	True
mBERT	Russian	animacy_propn	mBERT-rand-lc-3	last	67.35	62.05	True
mBERT	Russian	aspect_verb	mBERT-lc-1	last	79.9	78.4	True
mBERT	Russian	aspect_verb	mBERT-lc-2	last	80.9	79.0	True
mBERT	Russian	aspect_verb	mBERT-rand-lc-2	last	64.45	67.2	True
mBERT	Russian	aspect_verb	mBERT-rand-lc-3	last	60.6	63.9	True
mBERT	Russian	case_adj	mBERT-lc-1	last	92.0098039215686	89.8529411764706	True
mBERT	Russian	case_adj	mBERT-lc-2	last	87.99019607843138	87.84313725490196	True
mBERT	Russian	case_adj	mBERT-rand-lc-2	last	62.1078431372549	59.31372549019608	True
mBERT	Russian	case_adj	mBERT-rand-lc-3	last	58.33333333333335	56.96078431372549	True
mBERT	Russian	case_noun	mBERT-lc-1	last	88.6764705882353	81.07843137254903	True
mBERT	Russian	case_noun	mBERT-lc-2	last	86.27450980392155	78.0392156862745	True
mBERT	Russian	case_noun	mBERT-rand-lc-2	last	59.411764705882355	54.50980392156863	True
mBERT	Russian	case_noun	mBERT-rand-lc-3	last	59.2156862745098	54.460784313725505	True
mBERT	Russian	case_propn	mBERT-lc-1	last	81.42156862745098	86.3235294117647	True
mBERT	Russian	case_propn	mBERT-lc-2	last	74.65686274509804	77.40196078431374	True
mBERT	Russian	case_propn	mBERT-rand-lc-2	last	52.99019607843137	60.53921568627451	True
mBERT	Russian	case_propn	mBERT-rand-lc-3	last	53.57843137254902	58.578431372549026	True
mBERT	Russian	case_verb	mBERT-lc-1	last	84.85294117647058	83.48039215686276	True
mBERT	Russian	case_verb	mBERT-lc-2	last	83.77450980392156	78.67647058823529	True
mBERT	Russian	case_verb	mBERT-rand-lc-2	last	55.3921568627451	50.09803921568627	True
mBERT	Russian	case_verb	mBERT-rand-lc-3	last	52.99019607843138	49.55882352941176	True
mBERT	Russian	gender_adj	mBERT-lc-1	last	94.6766169154229	95.02487562189056	True
mBERT	Russian	gender_adj	mBERT-lc-2	last	92.68656716417911	90.69651741293534	True
mBERT	Russian	gender_adj	mBERT-rand-lc-2	last	71.19402985074626	74.07960199004977	True
mBERT	Russian	gender_adj	mBERT-rand-lc-3	last	69.80099502487562	74.5273631840796	True
mBERT	Russian	gender_noun	mBERT-lc-1	last	88.65671641791045	83.13432835820895	True
mBERT	Russian	gender_noun	mBERT-lc-2	last	84.72636815920399	83.13432835820895	True
mBERT	Russian	gender_noun	mBERT-rand-lc-2	last	64.92537313432835	55.77114427860696	True
mBERT	Russian	gender_noun	mBERT-rand-lc-3	last	65.97014925373135	53.33333333333333	True
mBERT	Russian	gender_propn	mBERT-lc-1	last	84.57711442786069	74.82587064676616	True
mBERT	Russian	gender_propn	mBERT-lc-2	last	83.43283582089552	70.69651741293532	True
mBERT	Russian	gender_propn	mBERT-rand-lc-2	last	63.78109452736319	53.78109452736319	True
mBERT	Russian	gender_propn	mBERT-rand-lc-3	last	61.791044776119406	47.263681592039795	True
mBERT	Russian	gender_verb	mBERT-lc-1	last	96.01990049751244	91.6915422885572	True
mBERT	Russian	gender_verb	mBERT-lc-2	last	95.77114427860698	91.54228855721394	True
mBERT	Russian	gender_verb	mBERT-rand-lc-2	last	76.86567164179105	72.08955223880596	True
mBERT	Russian	gender_verb	mBERT-rand-lc-3	last	77.76119402985076	71.49253731343285	True
mBERT	Russian	mood_verb	mBERT-lc-1	last	91.8	95.15	True
mBERT	Russian	mood_verb	mBERT-lc-2	last	91.25	94.35	True
mBERT	Russian	mood_verb	mBERT-rand-lc-2	last	83.85	79.6	True
mBERT	Russian	mood_verb	mBERT-rand-lc-3	last	82.45	77.0	True
mBERT	Russian	number_adj	mBERT-lc-1	last	100.0	97.6	True
mBERT	Russian	number_adj	mBERT-lc-2	last	99.5	96.5	True
mBERT	Russian	number_adj	mBERT-rand-lc-2	last	92.4	89.35	True
mBERT	Russian	number_adj	mBERT-rand-lc-3	last	93.0	87.9	True
mBERT	Russian	number_noun	mBERT-lc-1	last	95.35	94.95	True
mBERT	Russian	number_noun	mBERT-lc-2	last	93.7	92.05	True
mBERT	Russian	number_noun	mBERT-rand-lc-2	last	82.75	83.75	True
mBERT	Russian	number_noun	mBERT-rand-lc-3	last	82.7	83.2	True
mBERT	Russian	number_verb	mBERT-lc-1	last	93.4	94.05	True
mBERT	Russian	number_verb	mBERT-lc-2	last	91.85	94.0	True
mBERT	Russian	number_verb	mBERT-rand-lc-2	last	80.05	78.8	True
mBERT	Russian	number_verb	mBERT-rand-lc-3	last	79.8	78.75	True
mBERT	Russian	person_verb	mBERT-lc-1	last	94.92537313432837	95.52238805970148	True
mBERT	Russian	person_verb	mBERT-lc-2	last	95.17412935323382	95.5223880597015	True
mBERT	Russian	person_verb	mBERT-rand-lc-2	last	86.51741293532338	91.59203980099504	True
mBERT	Russian	person_verb	mBERT-rand-lc-3	last	86.31840796019901	91.44278606965175	True
mBERT	Russian	tense_verb	mBERT-lc-1	last	86.76616915422885	80.74626865671641	True
mBERT	Russian	tense_verb	mBERT-lc-2	last	83.93034825870646	80.9452736318408	True
mBERT	Russian	tense_verb	mBERT-rand-lc-2	last	61.69154228855721	55.82089552238806	True
mBERT	Russian	tense_verb	mBERT-rand-lc-3	last	63.73134328358209	54.67661691542288	True
mBERT	Russian	verbform_verb	mBERT-lc-1	last	96.7	93.5	True
mBERT	Russian	verbform_verb	mBERT-lc-2	last	95.35	91.15	True
mBERT	Russian	verbform_verb	mBERT-rand-lc-2	last	68.6	67.95	True
mBERT	Russian	verbform_verb	mBERT-rand-lc-3	last	68.4	66.6	True
mBERT	Russian	voice_verb	mBERT-lc-1	last	95.07462686567166	91.84079601990051	True
mBERT	Russian	voice_verb	mBERT-lc-2	last	93.88059701492537	92.38805970149255	True
mBERT	Russian	voice_verb	mBERT-rand-lc-2	last	71.64179104477611	74.92537313432835	True
mBERT	Russian	voice_verb	mBERT-rand-lc-3	last	72.08955223880596	75.22388059701493	True
mBERT	Serbian	case_noun	mBERT-lc-1	last	87.6847290640394	86.81592039800994	True
mBERT	Serbian	case_noun	mBERT-lc-2	last	81.33004926108374	83.681592039801	True
mBERT	Serbian	case_noun	mBERT-rand-lc-2	last	55.76354679802955	55.124378109452735	True
mBERT	Serbian	case_noun	mBERT-rand-lc-3	last	56.99507389162561	54.92537313432835	True
mBERT	Serbian	gender_adj	mBERT-lc-1	last	85.07462686567165	83.33333333333334	True
mBERT	Serbian	gender_adj	mBERT-lc-2	last	80.1492537313433	79.65174129353234	True
mBERT	Serbian	gender_adj	mBERT-rand-lc-2	last	73.03482587064677	72.78606965174131	True
mBERT	Serbian	gender_adj	mBERT-rand-lc-3	last	70.84577114427861	70.44776119402985	True
